date;PM10;temp;HR;PP;VV;DV
26/07/2018 22:00;43.06;16.1;88;0;1.1;243
26/07/2018 23:00;41.31;15.8;87;0;1.4;240
27/07/2018 00:00;28.08;15.7;88;0;1.7;241
27/07/2018 01:00;24.47;15.6;89;0;2.1;218
27/07/2018 02:00;15.35;15.7;91;0;0.9;269
27/07/2018 03:00;13.47;15.3;93;0;1.2;238
27/07/2018 04:00;13.22;15.5;94;0;1;225
27/07/2018 05:00;11.36;15.2;94;0;1.4;231
27/07/2018 06:00;12.39;15.2;94;0;1.1;222
27/07/2018 07:00;10.78;15.1;95;0.1;1.7;214
27/07/2018 08:00;12.22;15;96;0.1;2.5;213
27/07/2018 09:00;10.41;15.2;96;0;2.5;218
27/07/2018 10:00;12.55;15.3;95;0;2.8;209
27/07/2018 11:00;13.61;15.6;93;0;2.9;208
27/07/2018 12:00;16.2;16.5;86;0;2.8;209
27/07/2018 13:00;15.76;16.6;86;0;2.9;209
27/07/2018 14:00;14.87;16.5;86;0;3.4;205
27/07/2018 15:00;19.11;16.2;88;0;2.3;210
27/07/2018 16:00;23.92;16.2;88;0;3.3;211
27/07/2018 17:00;24.19;15.9;90;0;1.7;221
27/07/2018 18:00;24.86;15.9;90;0;3;226
27/07/2018 19:00;27.71;15.6;91;0;2.7;228
27/07/2018 20:00;34.44;15.7;92;0;2.2;217
27/07/2018 21:00;28.2;15.8;93;0;2.1;222
27/07/2018 22:00;22.29;15.6;93;0;2.1;203
27/07/2018 23:00;15.46;15.4;92;0;1.9;212
28/07/2018 00:00;12.16;15.2;92;0;2.5;205
28/07/2018 01:00;9.75;15.2;92;0;0.9;208
28/07/2018 02:00;11.38;15.2;92;0;0.3;280
28/07/2018 03:00;13.46;15;93;0;2.1;277
28/07/2018 04:00;11.86;14.9;93;0;0.2;261
28/07/2018 05:00;13.3;15.1;92;0;1.5;286
28/07/2018 06:00;14.66;15;93;0;0.7;291
28/07/2018 07:00;22.89;15.3;92;0;0.4;272
28/07/2018 08:00;27.53;15.4;91;0;1.6;276
28/07/2018 09:00;25.99;15.7;89;0;1.6;287
28/07/2018 10:00;23.56;16;88;0;0.9;307
28/07/2018 11:00;27.02;16.5;82;0;1.5;315
28/07/2018 12:00;30.63;16.9;83;0;0.9;329
28/07/2018 13:00;32.88;17;82;0;1.3;305
28/07/2018 14:00;44.04;17.1;82;0;1.3;330
28/07/2018 15:00;20.76;16.8;83;0;2.1;279
28/07/2018 16:00;20.54;16.6;83;0;3;270
28/07/2018 17:00;21.39;16.4;86;0;2;227
28/07/2018 18:00;21.6;15.5;91;0;2.3;204
28/07/2018 19:00;18.84;15.4;90;0;1.3;225
28/07/2018 20:00;20.45;15.4;92;0;2.2;211
28/07/2018 21:00;18.39;15.2;94;0;1.6;222
28/07/2018 22:00;17.33;15.4;91;0;2.6;211
28/07/2018 23:00;24.59;15.4;93;0;1.7;231
29/07/2018 00:00;24.4;15.3;93;0;1.5;209
29/07/2018 01:00;22.52;15.2;94;0;1.6;219
29/07/2018 02:00;19.68;15;95;0;1.3;222
29/07/2018 03:00;18.08;15;95;0;1.8;211
29/07/2018 04:00;16.12;14.7;95;0.1;1.9;207
29/07/2018 05:00;13.63;14.6;95;0;1.3;210
29/07/2018 06:00;13.3;14.7;96;0;1;209
29/07/2018 07:00;14.27;14.6;96;0;1;208
29/07/2018 08:00;14.97;14.9;96;0.1;1.8;206
29/07/2018 09:00;14.53;15.5;91;0;1.5;210
29/07/2018 10:00;14.84;16;88;0;1.3;202
29/07/2018 11:00;18.6;16;87;0;2.4;206
29/07/2018 12:00;19.45;16.2;85;0;2.8;196
29/07/2018 13:00;21.74;16.4;85;0;2.5;199
29/07/2018 14:00;19.89;16;89;0;2.5;214
29/07/2018 15:00;22.1;15.8;89;0;2.2;207
29/07/2018 16:00;27.32;15.6;90;0;2.9;212
29/07/2018 17:00;24.92;15.2;93;0;2.1;229
29/07/2018 18:00;20.36;15.2;95;0;2.7;218
29/07/2018 19:00;18.75;14.9;96;0;3.4;204
29/07/2018 20:00;19.2;14.8;96;0;1.5;223
29/07/2018 21:00;17.59;14.8;95;0;2.1;218
29/07/2018 22:00;18.16;15;95;0;1.9;223
29/07/2018 23:00;20.65;15.1;93;0;1.3;230
30/07/2018 00:00;19.8;15.1;92;0;2.4;217
30/07/2018 01:00;16.18;15.2;91;0;1.3;212
30/07/2018 02:00;18.36;15.1;90;0;1.3;224
30/07/2018 03:00;16.77;14.9;90;0;0.5;262
30/07/2018 04:00;14.16;14.7;93;0;1;236
30/07/2018 05:00;9.17;15;91;0;0.9;230
30/07/2018 06:00;12.76;14.9;91;0;1.4;216
30/07/2018 07:00;18.5;15;90;0;1.2;232
30/07/2018 08:00;36.88;15;90;0;1.1;222
30/07/2018 09:00;25.32;15;90;0;1.6;240
30/07/2018 10:00;37.6;15.8;85;0;1.9;223
30/07/2018 11:00;42.74;16.4;83;0;2.5;198
30/07/2018 12:00;37.52;17.3;79;0;1.6;210
30/07/2018 13:00;31.31;17.7;78;0;3;210
30/07/2018 14:00;30.72;16.7;80;0;4.4;189
30/07/2018 15:00;25.37;15.9;85;0;3.3;189
30/07/2018 16:00;26.65;15.7;86;0;1.8;188
30/07/2018 17:00;32.28;15.5;88;0;3.2;204
30/07/2018 18:00;32.77;15.4;89;0;1.9;209
30/07/2018 19:00;27.69;15.2;91;0;1.7;212
30/07/2018 20:00;28.71;15.3;92;0;1.7;216
30/07/2018 21:00;28.74;14.9;94;0;2.2;212
30/07/2018 22:00;24.62;14.8;95;0;2.6;208
30/07/2018 23:00;14.53;14.6;96;0.1;2;222
31/07/2018 00:00;16.91;14.5;96;0;2;223
31/07/2018 01:00;16.76;14.6;95;0;2.6;215
31/07/2018 02:00;22.77;14.6;95;0;1.2;226
31/07/2018 03:00;23.18;14.7;94;0;1.2;215
31/07/2018 04:00;25.62;14.8;94;0;0.6;201
31/07/2018 05:00;35.11;14.8;93;0;1.4;204
31/07/2018 06:00;29.64;14.9;94;0;0.7;215
31/07/2018 07:00;24.74;14.8;95;0;0.7;199
31/07/2018 08:00;32.65;15.1;93;0;1;208
31/07/2018 09:00;41.56;15.4;91;0;2.4;198
31/07/2018 10:00;43.87;15.9;89;0;2;214
31/07/2018 11:00;44.03;15.8;88;0;2.5;206
31/07/2018 12:00;46.57;16;87;0;3;213
31/07/2018 13:00;40.84;16.1;84;0;2.6;196
31/07/2018 14:00;37.44;16.6;84;0.1;2.3;203
31/07/2018 15:00;32.87;16.4;83;0;2.2;200
31/07/2018 16:00;29.97;16;84;0;2.1;220
31/07/2018 17:00;26.42;15.8;85;0;2.2;210
31/07/2018 18:00;29.89;16;84;0;2;212
31/07/2018 19:00;38.78;16.1;83;0;2.6;214
31/07/2018 20:00;61.64;15.9;85;0;1.8;207
31/07/2018 21:00;82.6;15.9;86;0;1.6;227
31/07/2018 22:00;93;15.8;87;0;1.5;227
31/07/2018 23:00;84.3;15.8;87;0;1.9;231
1/08/2018 00:00;56.57;15.6;87;0;1.5;238
1/08/2018 01:00;41.5;15.4;88;0;2;229
1/08/2018 02:00;41.97;15.5;90;0;2.1;224
1/08/2018 03:00;47.95;15.3;90;0;1.1;244
1/08/2018 04:00;46.3;15.3;90;0;0.8;222
1/08/2018 05:00;51.99;15.4;90;0;1.4;218
1/08/2018 06:00;52.44;15.4;92;0;1.1;231
1/08/2018 07:00;46.38;15.2;93;0;0.8;216
1/08/2018 08:00;50.39;15.3;91;0;1.5;232
1/08/2018 09:00;28.9;15.5;91;0;1.8;228
1/08/2018 10:00;51.02;16.2;88;0;1.9;237
1/08/2018 11:00;42.1;16.5;86;0;2.4;221
1/08/2018 12:00;28.63;17.3;80;0;3.9;212
1/08/2018 13:00;23.14;17.2;80;0;3.4;213
1/08/2018 14:00;22.55;17.2;79;0;4.5;209
1/08/2018 15:00;24.52;17.1;80;0;4.5;215
1/08/2018 16:00;24.47;16.9;82;0;3.9;216
1/08/2018 17:00;25.98;16.4;84;0;3;216
1/08/2018 18:00;52.15;16.3;86;0;1.8;232
1/08/2018 19:00;58.4;16.3;87;0;1.1;232
1/08/2018 20:00;51.4;16.1;88;0;1.3;244
1/08/2018 21:00;44.8;16.1;89;0;1.7;229
1/08/2018 22:00;32.49;15.8;90;0;2.9;226
1/08/2018 23:00;28.14;15.5;91;0;3.4;224
2/08/2018 00:00;17.02;15.1;94;0;2.2;224
2/08/2018 01:00;16.51;15;94;0;2.5;229
2/08/2018 02:00;17.36;15.2;93;0;2.3;218
2/08/2018 03:00;14.68;14.9;94;0;2.5;221
2/08/2018 04:00;16.34;15.1;93;0;2.3;207
2/08/2018 05:00;16.44;15.1;92;0;2.2;224
2/08/2018 06:00;17.58;15;93;0;1.8;232
2/08/2018 07:00;19.01;15.2;92;0;2.6;215
2/08/2018 08:00;22.15;15.3;91;0;1.5;232
2/08/2018 09:00;28.9;16;88;0;2.7;227
2/08/2018 10:00;33.72;16.4;86;0;1.2;267
2/08/2018 11:00;27.99;16.3;87;0;3.8;216
2/08/2018 12:00;26.45;16.4;88;0;3.3;210
2/08/2018 13:00;24.69;16.5;87;0;4.1;209
2/08/2018 14:00;27.46;16.4;88;0;4;217
2/08/2018 15:00;29.3;16.4;87;0;2.1;219
2/08/2018 16:00;36.83;16.3;87;0;1.6;236
2/08/2018 17:00;36.59;16.1;89;0;1.7;240
2/08/2018 18:00;36.35;15.7;90;0;2.2;220
2/08/2018 19:00;29.69;15.4;90;0;2.2;245
2/08/2018 20:00;28.75;15.4;93;0;2.1;234
2/08/2018 21:00;17.02;15.1;95;0;3.6;225
2/08/2018 22:00;13.44;14.9;95;0;1.7;239
2/08/2018 23:00;13.87;15;95;0;2.1;227
3/08/2018 00:00;16.34;15.1;93;0;2.8;211
3/08/2018 01:00;18.47;15.2;93;0;2.1;210
3/08/2018 02:00;18.27;14.9;94;0;1.8;207
3/08/2018 03:00;16.38;14.9;95;0;1.8;194
3/08/2018 04:00;16.29;14.6;95;0;2;207
3/08/2018 05:00;15.83;14.7;95;0;0;343
3/08/2018 06:00;17.05;14.9;92;0;1.2;197
3/08/2018 07:00;21.92;15.3;91;0;1.6;195
3/08/2018 08:00;22.57;15.3;92;0;0.8;232
3/08/2018 09:00;25.54;15.8;89;0;1.5;272
3/08/2018 10:00;28.5;16.1;86;0;1.8;195
3/08/2018 11:00;34.55;16.6;85;0;2.4;200
3/08/2018 12:00;;16.4;83;0;2.3;193
3/08/2018 13:00;;16.2;88;0;3.4;204
3/08/2018 14:00;;16.1;89;0;3.2;200
3/08/2018 15:00;;15.6;89;0;2.3;213
3/08/2018 16:00;;15.2;91;0;3.3;208
3/08/2018 17:00;;15.5;87;0;2.2;213
3/08/2018 18:00;23.63;15.6;88;0;0.9;227
3/08/2018 19:00;29.57;16;87;0;2;212
3/08/2018 20:00;32.46;15.8;88;0;1.3;215
3/08/2018 21:00;49.59;15.8;89;0;1.3;212
3/08/2018 22:00;42.79;15.7;87;0;0.9;225
3/08/2018 23:00;42.57;15.7;88;0;0.6;227
4/08/2018 00:00;44.22;15.7;89;0;1.6;217
4/08/2018 01:00;38.7;15.7;90;0;1.8;211
4/08/2018 02:00;38.68;15.5;91;0;0.4;286
4/08/2018 03:00;33.45;15.5;91;0;0.1;353
4/08/2018 04:00;33.82;15.6;93;0;1;226
4/08/2018 05:00;28.48;15.2;94;0;2.3;210
4/08/2018 06:00;15.38;15.1;94;0;2.3;208
4/08/2018 07:00;18.76;15;93;0;3.1;213
4/08/2018 08:00;17.2;15.2;95;0.1;2.1;207
4/08/2018 09:00;17.49;15.1;96;0;2.1;209
4/08/2018 10:00;19.62;15.4;95;0;2.4;208
4/08/2018 11:00;20.37;15.3;95;0;1.9;208
4/08/2018 12:00;20.47;15.3;94;0.1;3.9;209
4/08/2018 13:00;17.58;15.2;94;0;3.5;219
4/08/2018 14:00;20.94;16.2;89;0;1.6;237
4/08/2018 15:00;34.24;17.5;79;0;1.9;212
4/08/2018 16:00;28.13;17;86;0;3.4;208
4/08/2018 17:00;21.98;16.2;88;0;2.9;206
4/08/2018 18:00;22.08;15.9;88;0;2.2;206
4/08/2018 19:00;22.45;15.6;90;0;2.7;226
4/08/2018 20:00;25.13;15.5;91;0;1.8;238
4/08/2018 21:00;32.76;15.4;92;0;1.4;227
4/08/2018 22:00;22.23;15.6;90;0;2.3;237
4/08/2018 23:00;19.75;15.3;91;0;2.5;224
5/08/2018 00:00;18.36;15;92;0;2.1;251
5/08/2018 01:00;13.52;15.1;92;0;2.2;221
5/08/2018 02:00;12.9;14.8;93;0;2.9;212
5/08/2018 03:00;11.83;14.8;94;0;1.5;208
5/08/2018 04:00;13.83;14.9;93;0;1.4;208
5/08/2018 05:00;16.54;15;90;0;1;195
5/08/2018 06:00;18.41;15;91;0;0.7;215
5/08/2018 07:00;23.76;15.4;90;0;1.7;206
5/08/2018 08:00;33.45;15.4;88;0;0.3;286
5/08/2018 09:00;36.59;16;83;0;1.4;222
5/08/2018 10:00;27.79;16.4;82;0;2;219
5/08/2018 11:00;20.81;15.7;90;0;2.2;209
5/08/2018 12:00;16.3;15.5;93;0;2.8;209
5/08/2018 13:00;21.01;16.1;86;0;2.8;211
5/08/2018 14:00;25.12;16.8;81;0;2.4;219
5/08/2018 15:00;22.78;16.2;81;0;2.6;212
5/08/2018 16:00;18.45;15.9;83;0;3.3;208
5/08/2018 17:00;21.97;15.6;87;0;2.8;223
5/08/2018 18:00;22.44;15.1;91;0;3.2;212
5/08/2018 19:00;21.4;15.2;91;0;2.5;215
5/08/2018 20:00;22.11;15;93;0;1.5;227
5/08/2018 21:00;17.76;14.9;93;0;2;228
5/08/2018 22:00;19.8;14.9;93;0;1.6;236
5/08/2018 23:00;20.82;15;94;0;1.6;226
6/08/2018 00:00;24.68;14.8;93;0;2;217
6/08/2018 01:00;19.64;15;92;0;2.1;214
6/08/2018 02:00;19.42;14.9;92;0;2;210
6/08/2018 03:00;18.12;14.8;90;0;1;208
6/08/2018 04:00;18.29;14.8;91;0;1.4;197
6/08/2018 05:00;15.57;14.2;93;0;1.8;189
6/08/2018 06:00;14.4;14.3;94;0;;322
6/08/2018 07:00;17.14;14.4;94;0;0.6;214
6/08/2018 08:00;23.52;14.9;90;0;1.4;199
6/08/2018 09:00;29.8;15.5;87;0;1.1;201
6/08/2018 10:00;30.75;15.6;86;0;2;217
6/08/2018 11:00;27.99;15.6;86;0;2.9;212
6/08/2018 12:00;31.83;15.8;87;0;2.5;206
6/08/2018 13:00;27.09;16.1;84;0;3.2;209
6/08/2018 14:00;24.72;16.4;83;0;2.7;203
6/08/2018 15:00;23.54;15.7;87;0;3.3;208
6/08/2018 16:00;22.94;15.7;83;0;3.1;223
6/08/2018 17:00;22.35;15.5;88;0;3;207
6/08/2018 18:00;24.56;15.1;90;0;2.7;204
6/08/2018 19:00;24.32;15.1;92;0;1.8;212
6/08/2018 20:00;23.96;15.1;93;0.1;2.3;205
6/08/2018 21:00;24.26;14.9;95;0;1.8;207
6/08/2018 22:00;23.29;15;95;0;1.7;207
6/08/2018 23:00;30.64;14.8;95;0;2.8;218
7/08/2018 00:00;30.01;14.8;95;0;1.5;216
7/08/2018 01:00;23.38;14.9;95;0;2;211
7/08/2018 02:00;15.55;14.7;95;0.1;2.3;219
7/08/2018 03:00;8.07;14.5;96;0;2.3;210
7/08/2018 04:00;9.98;14.3;96;0;1.8;216
7/08/2018 05:00;9.99;14.3;96;0.1;1;217
7/08/2018 06:00;12.88;14.3;96;0;0.6;223
7/08/2018 07:00;14.78;14.3;96;0;1.3;193
7/08/2018 08:00;18.48;14.9;94;0;1.9;188
7/08/2018 09:00;20.6;15.4;89;0;1.3;226
7/08/2018 10:00;25.01;15.7;86;0;1;205
7/08/2018 11:00;29.33;16;84;0;2.7;215
7/08/2018 12:00;77.96;16.1;85;0;3.9;209
7/08/2018 13:00;40.42;15.8;87;0;3.3;208
7/08/2018 14:00;38.97;16.2;85;0;3.6;215
7/08/2018 15:00;36.43;16.3;83;0;2.9;226
7/08/2018 16:00;31.11;16.1;85;0;3.2;214
7/08/2018 17:00;26.76;15.4;89;0;3.6;211
7/08/2018 18:00;29.67;15.3;88;0;2.3;214
7/08/2018 19:00;26.86;15.3;89;0;1.8;221
7/08/2018 20:00;36.4;15.2;90;0;1.1;245
7/08/2018 21:00;37.51;15.3;90;0;2.3;217
7/08/2018 22:00;22.42;15;91;0;1.9;207
7/08/2018 23:00;20.93;14.9;94;0;1.9;205
8/08/2018 00:00;17.21;14.6;95;0;2.5;208
8/08/2018 01:00;12.44;14.4;95;0;0.9;208
8/08/2018 02:00;11.85;14.4;95;0;1.5;193
8/08/2018 03:00;12.74;14.3;95;0.1;2;196
8/08/2018 04:00;13.08;14.4;94;0;1;201
8/08/2018 05:00;13.55;14.1;95;0;1.4;201
8/08/2018 06:00;15.2;14.1;95;0;0.8;204
8/08/2018 07:00;20.09;14.3;96;0;1.1;214
8/08/2018 08:00;22.09;14.4;96;0.1;1;173
8/08/2018 09:00;29.73;14.8;95;0;0.7;183
8/08/2018 10:00;32.48;15.5;88;0;0.7;211
8/08/2018 11:00;37.07;16.1;83;0;1.5;271
8/08/2018 12:00;37.79;16.5;82;0;2.2;272
8/08/2018 13:00;30.19;15.9;85;0;2.4;208
8/08/2018 14:00;27.6;16;84;0;3.3;205
8/08/2018 15:00;24.15;16;85;0;2.8;199
8/08/2018 16:00;24.44;15.5;88;0;2.6;207
8/08/2018 17:00;25.09;15.7;86;0;1.6;199
8/08/2018 18:00;24.52;15.4;86;0;2.6;211
8/08/2018 19:00;25.92;15.2;90;0;2.3;209
8/08/2018 20:00;25.72;15.3;90;0;1.6;194
8/08/2018 21:00;27.2;15.3;90;0;1.3;207
8/08/2018 22:00;28.11;15.3;88;0;1.7;217
8/08/2018 23:00;24.81;15.3;88;0;2;207
9/08/2018 00:00;26.28;15.4;88;0;1.6;200
9/08/2018 01:00;22.4;15;91;0;1;211
9/08/2018 02:00;22.17;14.9;92;0;1.4;208
9/08/2018 03:00;23.61;14.7;93;0;1.4;204
9/08/2018 04:00;21.35;14.5;95;0;1;207
9/08/2018 05:00;18.84;14.4;96;0;1.1;204
9/08/2018 06:00;17.63;14.4;96;0;0.1;198
9/08/2018 07:00;19.67;14.5;96;0.1;1.6;212
9/08/2018 08:00;23.45;14.6;96;0;1.6;203
9/08/2018 09:00;35.67;15;95;0;1.7;211
9/08/2018 10:00;50.83;15.4;91;0;1.9;216
9/08/2018 11:00;52.53;15.8;88;0;2.5;210
9/08/2018 12:00;49.22;16.8;82;0;2.7;212
9/08/2018 13:00;45.14;16.9;80;0;3.4;208
9/08/2018 14:00;41.91;17.4;81;0;2.8;213
9/08/2018 15:00;42.99;16.2;87;0;2.8;211
9/08/2018 16:00;25.52;15.7;89;0;3;213
9/08/2018 17:00;23.83;15.1;93;0;2.7;219
9/08/2018 18:00;24.82;15.1;94;0;2.7;208
9/08/2018 19:00;26.42;15.2;93;0;2.3;209
9/08/2018 20:00;31.16;15.2;94;0;1.4;208
9/08/2018 21:00;39.27;15.2;94;0;2.5;208
9/08/2018 22:00;40.91;15.5;90;0;1.5;211
9/08/2018 23:00;43.52;15.4;91;0;0.9;239
10/08/2018 00:00;36.23;15.2;91;0;1.3;224
10/08/2018 01:00;35.22;14.8;94;0;1.5;207
10/08/2018 02:00;29.03;14.8;95;0;1.5;217
10/08/2018 03:00;25.28;14.7;95;0;0.6;213
10/08/2018 04:00;22.2;14.8;95;0;0.9;219
10/08/2018 05:00;26.6;14.7;95;0;0.6;229
10/08/2018 06:00;31;14.9;95;0;0.8;208
10/08/2018 07:00;32.88;15;94;0;1.4;210
10/08/2018 08:00;39.87;15.3;94;0;1.4;211
10/08/2018 09:00;53.78;15.6;93;0;2;205
10/08/2018 10:00;47.17;16.3;89;0;1.5;201
10/08/2018 11:00;46.65;16.2;86;0;1.6;206
10/08/2018 12:00;38.09;16.5;84;0;2.8;211
10/08/2018 13:00;28.05;16.4;81;0;2.7;210
10/08/2018 14:00;27.22;16.1;83;0;4.2;209
10/08/2018 15:00;20.14;16.2;79;0;3.4;214
10/08/2018 16:00;23.07;16;85;0;2.9;207
10/08/2018 17:00;22.7;15.6;84;0;2;220
10/08/2018 18:00;26.41;15.5;85;0;2.9;215
10/08/2018 19:00;31.97;15.4;87;0;1.1;244
10/08/2018 20:00;34.69;15.4;88;0;1;228
10/08/2018 21:00;49.81;15.5;87;0;2;210
10/08/2018 22:00;48.9;15.6;86;0;1.6;222
10/08/2018 23:00;52.03;15.8;86;0;2;210
11/08/2018 00:00;50.83;15.7;87;0;1.6;210
11/08/2018 01:00;57.15;15.5;87;0;0.4;254
11/08/2018 02:00;62.45;15.3;86;0;1.5;215
11/08/2018 03:00;67.79;15.2;88;0;1.4;212
11/08/2018 04:00;64.84;15.1;89;0;1.3;209
11/08/2018 05:00;55.04;14.9;90;0;1.4;216
11/08/2018 06:00;66.69;14.9;90;0;1.5;214
11/08/2018 07:00;52.98;14.8;90;0;2;216
11/08/2018 08:00;58.88;14.8;90;0;1;221
11/08/2018 09:00;81.5;15.2;88;0;1.2;150
11/08/2018 10:00;61.76;15.3;88;0;2.1;215
11/08/2018 11:00;43.35;15.5;88;0;2.7;214
11/08/2018 12:00;34.19;16.1;85;0;2.8;212
11/08/2018 13:00;25.49;16.7;86;0;2.8;205
11/08/2018 14:00;20.7;16.3;85;0;3.9;213
11/08/2018 15:00;18.81;16.1;82;0;3.4;212
11/08/2018 16:00;19.16;16.3;79;0;2.9;221
11/08/2018 17:00;22.96;16.2;79;0;2.3;231
11/08/2018 18:00;25.78;15.7;81;0;3.2;207
11/08/2018 19:00;27.17;15.5;83;0;1.2;235
11/08/2018 20:00;30.89;15.3;85;0;1.9;214
11/08/2018 21:00;35.21;15.4;85;0;1.7;212
11/08/2018 22:00;39.51;15.5;86;0;1.4;221
11/08/2018 23:00;41.71;15.3;87;0;1.1;219
12/08/2018 00:00;43.81;15.3;86;0;0.7;240
12/08/2018 01:00;46.74;15.2;86;0;0.7;56
12/08/2018 02:00;58.76;15.2;86;0;1.2;220
12/08/2018 03:00;54.61;15.2;86;0;0.2;38
12/08/2018 04:00;57.55;15.1;86;0;0.5;239
12/08/2018 05:00;44.79;15;86;0;0.4;56
12/08/2018 06:00;36.07;15;86;0;0.1;36
12/08/2018 07:00;44.89;15.2;88;0;;36
12/08/2018 08:00;57.46;15.3;87;0;0.2;77
12/08/2018 09:00;59.64;15.4;88;0;0.1;2
12/08/2018 10:00;65.92;15.8;87;0;1.7;206
12/08/2018 11:00;57.24;15.7;86;0;2.6;207
12/08/2018 12:00;49.39;16.2;83;0;2.6;202
12/08/2018 13:00;44.01;17;79;0;2.2;206
12/08/2018 14:00;35.19;17.3;78;0;1.8;214
12/08/2018 15:00;16.74;16.9;78;0.1;3.4;210
12/08/2018 16:00;15.07;16.6;79;0;4.3;206
12/08/2018 17:00;19.64;16.1;83;0;3.4;210
12/08/2018 18:00;20.72;16.1;86;0;2.8;215
12/08/2018 19:00;25.21;15.8;84;0;2.5;216
12/08/2018 20:00;24.2;15.8;85;0;2.3;225
12/08/2018 21:00;24.06;15.6;87;0;2.8;219
12/08/2018 22:00;24.02;15.5;87;0;2;224
12/08/2018 23:00;19.74;15.1;90;0;2.8;228
13/08/2018 00:00;15.17;15.1;92;0;1.3;236
13/08/2018 01:00;12.17;15.1;92;0;0.9;248
13/08/2018 02:00;14.09;14.9;93;0;1.9;233
13/08/2018 03:00;13.84;15;94;0;1.4;232
13/08/2018 04:00;17.44;14.8;93;0;2.5;223
13/08/2018 05:00;15.73;14.7;93;0;2.6;215
13/08/2018 06:00;19.08;14.6;92;0;1;212
13/08/2018 07:00;26.89;15;89;0;1.8;221
13/08/2018 08:00;34.71;15;89;0;0.6;320
13/08/2018 09:00;22.61;15.2;88;0;2.2;212
13/08/2018 10:00;19.8;15.4;88;0;2.5;217
13/08/2018 11:00;20.85;15.4;89;0;2.2;204
13/08/2018 12:00;21.41;15.7;86;0;2.3;208
13/08/2018 13:00;19.36;16.6;84;0;3.3;200
13/08/2018 14:00;19.25;17;78;0.1;2.5;208
13/08/2018 15:00;19.76;16.7;78;0;3.6;203
13/08/2018 16:00;19.5;16.3;81;0;3;211
13/08/2018 17:00;20.72;15.8;84;0;2.9;217
13/08/2018 18:00;24.9;15.6;86;0;2.6;220
13/08/2018 19:00;25.06;15.1;91;0;2;227
13/08/2018 20:00;19.39;15;91;0;1.5;232
13/08/2018 21:00;20.58;15.1;88;0;2.5;227
13/08/2018 22:00;21.76;15.2;88;0;0.8;220
13/08/2018 23:00;21.43;15.1;88;0;1.6;221
14/08/2018 00:00;21.88;15.2;87;0;0.3;246
14/08/2018 01:00;25.65;15.1;87;0;0.6;208
14/08/2018 02:00;24.4;15;87;0;0.8;214
14/08/2018 03:00;20.02;15;88;0;0.7;207
14/08/2018 04:00;21.22;14.8;87;0;1.5;189
14/08/2018 05:00;21.78;14.8;87;0;2;194
14/08/2018 06:00;17.91;14.9;86;0;1.5;204
14/08/2018 07:00;23.92;15;86;0;0.9;276
14/08/2018 08:00;36.75;15;87;0;0.7;318
14/08/2018 09:00;44.02;15.6;85;0;2.1;265
14/08/2018 10:00;38.46;16.4;80;0;1;338
14/08/2018 11:00;38.69;17.5;72;0;1.5;291
14/08/2018 12:00;33.14;17.9;70;0;2.4;276
14/08/2018 13:00;29.96;18.3;69;0;1.7;297
14/08/2018 14:00;37.81;18.4;70;0;1.5;230
14/08/2018 15:00;37.24;17.9;71;0;2.5;272
14/08/2018 16:00;33.58;17.1;76;0;2.8;203
14/08/2018 17:00;23.91;16.1;86;0;3.2;198
14/08/2018 18:00;18.26;15.7;87;0;2.6;201
14/08/2018 19:00;20.01;15.8;84;0;1.1;211
14/08/2018 20:00;21.99;15.8;81;0;1.9;197
14/08/2018 21:00;23.61;16.1;80;0;1.2;235
14/08/2018 22:00;30.13;16.1;80;0;1.3;200
14/08/2018 23:00;39.27;16;82;0;0.6;218
15/08/2018 00:00;37.41;15.9;82;0;1.2;211
15/08/2018 01:00;33.55;15.8;83;0;1.9;202
15/08/2018 02:00;34.15;15.8;83;0;1.5;199
15/08/2018 03:00;35.48;15.6;83;0;1.3;215
15/08/2018 04:00;43.2;15.9;83;0;1.6;209
15/08/2018 05:00;65.47;15.3;87;0;2.4;207
15/08/2018 06:00;64.98;15.5;86;0;0.3;206
15/08/2018 07:00;67.62;15.6;86;0;1.3;217
15/08/2018 08:00;71;16.1;84;0;2.6;213
15/08/2018 09:00;67.09;16.7;81;0;2;214
15/08/2018 10:00;64.86;17.3;81;0;3;211
15/08/2018 11:00;60.97;18.1;75;0;4.4;209
15/08/2018 12:00;50.24;;;;;
15/08/2018 13:00;39.5;19.4;70;0;5.8;211
15/08/2018 14:00;40.24;19.6;69;0;3.1;220
15/08/2018 15:00;48.11;19.1;71;0;4.9;207
15/08/2018 16:00;37.69;18.5;72;0;4.2;209
15/08/2018 17:00;35.95;17.6;77;0;3.7;208
15/08/2018 18:00;37.64;16.3;82;0;3.6;209
15/08/2018 19:00;33.64;16.2;83;0;3.1;215
15/08/2018 20:00;32.36;16;83;0;2.5;211
15/08/2018 21:00;32.84;15.9;85;0;2.4;212
15/08/2018 22:00;41.36;15.9;85;0;2.3;212
15/08/2018 23:00;55.39;15.8;84;0;1.7;222
16/08/2018 00:00;35.31;15.6;84;0;2.1;226
16/08/2018 01:00;29.53;15.5;84;0;1.2;214
16/08/2018 02:00;25.34;15.7;82;0;1.2;226
16/08/2018 03:00;39.34;15.7;83;0;1.3;221
16/08/2018 04:00;49.86;15.6;85;0;0.5;231
16/08/2018 05:00;68.48;15.4;85;0;2.4;216
16/08/2018 06:00;55.38;15.4;87;0;2.6;212
